Name;Length;WingSpan;WingArea;EmptyMass;MaxFuelMass;CritAirSpd;CritAirSpdMach;CritGearSpd;CombatFlaps;TakeoffFlaps;CritFlapsSpd;CritWingOverload;NumEngines;RPM;MaxNitro;NitroConsum;CritAoA
il-10;11.12;13.4;30.0;5477.0;535.0;720.0;0.7;450.0;0;33.0;0.1,520.4,1.0,320.4;-419488.0,419488.0;1;500.0,2500.0,2700.0;0.0;0;17.5,-16.5,17.5,-12.0
il-10_1946;11.12;13.4;30.0;5477.0;535.0;720.0;0.7;450.0;0;33.0;0.1,520.4,1.0,320.4;-419488.0,419488.0;1;500.0,2500.0,2700.0;0.0;0;17.5,-16.5,17.5,-12.0
il-2i;11.45;;;4181.0;470.0;;;320.0;0;33.0;0.1,470.0,1.0,270.0;;;;0.0;0;
il-2m;11.65;;;4838.0;650.75;;;320.0;20.0;33.0;0.1,470.0,1.0,270.0;;;;0.0;0;
il-2m_mstitel;11.65;;;4838.0;650.75;;;320.0;20.0;33.0;0.1,470.0,1.0,270.0;;;;0.0;0;
il-4;14.79;21.44;66.7;5915.0;3000.0;600.0;0.75;320.0;0;33.0;0.1,480.0,0.5,380.0,1.0,280.0;-134480.0,268961.0;2;450.0,2375.0,2600.0;0.0;0;18.0,-15.0,16.0,-18.0
il_28;17.65;21.45;60.78;12819.9;6600.0;850.0;0.82;400.0;20.0;33.0;0.1,600.0,1.0,400.0;-379812.0,739812.0;4;5000.0,11561.0,16000.0;0.0;0;15.0,-13.35,12.0,-22.0
il_28sh;17.65;21.45;60.78;12819.9;6600.0;850.0;0.82;400.0;20.0;33.0;0.1,600.0,1.0,400.0;-379812.0,739812.0;4;5000.0,11561.0,16000.0;0.0;0;15.0,-13.35,12.0,-22.0
il_2_1941;11.45;;;4181.0;470.0;;;320.0;0;33.0;0.1,470.0,1.0,270.0;;;;0.0;0;
il_2_37_1943;11.45;14.6;38.5;4838.0;550.75;620.0;0.6065;320.0;0;33.0;0.1,470.0,1.0,270.0;-356250.0,356250.0;1;450.0,2350.0,2500.0;0.0;0;16.7,-13.0,16.0,-14.5
il_2_m82;11.45;;;4858.0;550.0;620.0;;320.0;0;33.0;0.1,470.0,1.0,270.0;;1;400.0,2500.0,3197.99;0.0;0;
il_2m_1943;11.45;14.6;38.5;4916.0;550.75;620.0;0.6065;320.0;0;33.0;0.1,470.0,1.0,270.0;-356250.0,356250.0;1;450.0,2350.0,2500.0;0.0;0;16.7,-13.0,16.0,-14.5
il_8;12.5;14.6;39.02;5488.0;650.75;620.0;0.6065;320.0;0;33.0;0.1,470.0,1.0,270.0;-356250.0,356250.0;1;500.0,2500.0,2700.0;0.0;0;16.7,-13.0,16.0,-14.5
intruder_mk_1;14.32;18.694;43.1813;5532.0;886.0;665.0;0.703;296.0;20.0;33.0;0.1,445.0,1.0,296.0;-131700.0,263400.0;2;550.0,2700.0,2800.0;0.0;0;16.0,-15.5,14.5,-13.0
itp-m1;9.2;;;2886.0;613.0;800.0;;320.0;20.0;33.0;0.1,380.0,0.5,320.0,1.0,260.0;;1;450.0,2050.0,2250.0;0.0;0;
j1n1_mod11_early;12.3;;;4142.0;1613.0;712.5;;350.0;20.0;33.0;0.1,450.0,1.0,290.0;;2;500.0,2750.0,3000.0;0.0;0;
j2m2;9.895;10.8;20.05;2475.0;424.8;820.0;0.81;350.0;20.0;33.0;0.1,515.0,1.0,280.0;-141561.0,188748.0;1;400.0,2600.0,2800.0;126.0;0;18.0,-14.5,17.0,-14.01
j2m3;9.895;10.8;20.05;2649.0;424.8;820.0;0.81;350.0;20.0;33.0;0.1,515.0,1.0,280.0;-141561.0,188748.0;1;400.0,2600.0,2800.0;126.0;0;18.0,-14.5,17.0,-14.01
j2m4;10.08;;;3170.0;424.8;;;350.0;20.0;33.0;0.1,515.0,1.0,280.0;;1;400.0,2600.0,2800.0;126.0;0;
j2m4_kai;10.08;10.8;20.05;3170.0;424.8;820.0;0.81;350.0;20.0;33.0;0.1,515.0,1.0,280.0;-141561.0,188748.0;1;400.0,2600.0,2800.0;126.0;0;17.0,-14.5,16.0,-14.01
j2m5;9.895;10.8;20.05;2715.0;424.8;820.0;0.81;350.0;20.0;33.0;0.1,515.0,1.0,280.0;-141561.0,188748.0;1;400.0,2600.0,2800.0;126.0;0;18.0,-14.5,17.0,-14.01
j2m5_30mm;9.895;;;2715.0;424.8;;;350.0;20.0;33.0;0.1,515.0,1.0,280.0;;1;400.0,2600.0,2800.0;126.0;0;
j5n1;11.5;;;5819.0;959.0;;;320.0;20.0;33.0;0.1,450.0,1.0,280.0;;;;250.0;0;
j6b;7.28;;;1136.0;240.0;540.0;;560.0;0;33.0;0.1,520.4,1.0,320.4;;1;450.0,1950.0,2250.0;0.0;0;
j6k1;10.118;12.5;23.68;3216.0;536.55;780.0;0.85;320.0;20.0;33.0;0.1,520.4,0.5,280.0;-168743.0,224990.0;1;550.0,3100.0,3250.0;290.0;0;16.2,-13.8,15.0,-13.01
j7w1;9.76;;;3990.0;588.0;;;450.0;20.0;33.0;0.1,520.4,1.0,320.4;;;;150.0;0;
j8m1;5.92;;;1610.0;2030.0;;;550.0;20.0;33.0;0.1,620.4,1.0,420.4;;;;0.0;0;
j9_early;8.18;10.97;20.0;2311.0;285.7;770.0;0.78;290.0;20.0;33.0;0.1,520.4,1.0,232.0;-88325.0,149373.0;1;600.0,2700.0,3185.0;0.0;0;17.57,-17.7,16.0,-15.0
j_10a;14.6;9.2;37.0;8300.0;5945.0;1543.0;2.1;620.0;0;33.0;0.1,550.0,1.0,400.0;-220000.0,590000.0;1;9400.0,13300.0,14300.0;0.0;0;35.0,-32.0,35.0,-31.0
j_10c;14.6;9.2;37.0;9045.0;5945.0;1543.0;2.1;620.0;0;33.0;0.1,550.0,1.0,400.0;-230000.0,630000.0;1;8400.0,14000.0,15000.0;0.0;0;35.0,-32.0,35.0,-31.0
j_11;21.93;14.7;61.98;16870.0;9400.0;1540.0;2.35;700.0;0;90.0;0.2,1018.0,1.0,600.0;-480000.0,1350000.0;1;9400.0,13300.0,14300.0;0.0;0;28.0,-20.0,29.0,-22.0
j_11a;21.93;14.7;61.98;16870.0;9400.0;1540.0;2.35;700.0;0;90.0;0.2,1018.0,1.0,600.0;-480000.0,1350000.0;1;9400.0,13300.0,14300.0;0.0;0;28.0,-20.0,29.0,-22.0
j_11b;21.93;14.7;61.98;16580.0;9400.0;1540.0;2.35;700.0;0;90.0;0.2,1018.0,1.0,600.0;-480000.0,1350000.0;1;8400.0,14000.0,15000.0;0.0;0;28.0,-20.0,29.0,-22.0
j_15t;21.93;14.7;65.98;18300.0;9800.0;1540.0;2.4;700.0;0;90.0;0.2,1018.0,1.0,600.0;-550000.0,1550000.0;1;8400.0,14000.0,15000.0;0.0;0;32.0,-20.0,30.0,-22.0
j_16;21.93;14.7;61.98;17900.0;9400.0;1540.0;2.1;700.0;0;90.0;0.2,1018.0,1.0,600.0;-550000.0,1450000.0;1;8400.0,14000.0,15000.0;0.0;0;28.0,-20.0,29.0,-22.0
j_7_mk2;14.1;;;5512.0;2336.0;1500.0;;500.0;0;33.0;0.1,740.0,1.0,450.4;;1;3000.0,11500.0,14000.0;0.0;0;
j_7d;14.1;;;5710.0;3484.0;1500.0;;700.0;0;55.0;0.1,740.0,1.0,450.4;;1;3000.0,11500.0,14000.0;0.0;0;
j_7e;14.1;;;5610.0;3379.0;1500.0;;500.0;0;33.0;0.1,740.0,1.0,450.4;;1;3000.0,11500.0,14000.0;0.0;0;
j_8b;14.1;9.3;42.0;9830.0;6750.0;1365.0;2.2;500.0;0;33.0;0.1,550.4,1.0,450.4;-380000.0,823200.0;1;3000.0,11500.0,14000.0;0.0;0;30.0,-22.0,28.0,-25.0
j_8f;14.1;9.3;42.0;9860.0;6750.0;1365.0;2.2;500.0;0;33.0;0.1,550.4,1.0,450.4;-380000.0,823200.0;1;3000.0,11500.0,14000.0;0.0;0;30.0,-22.0,28.0,-25.0
jaguar_a;16.95;8.69;24.0;7500.0;6169.0;1273.0;1.5;481.0;20.0;33.0;0.2,1500.0,0.33,525.0,1.0,410.0;-322000.0,644000.0;1;5200.0,13600.0,14100.0;0.0;0;28.0,-24.0,28.5,-22.0
jaguar_e;17.53;8.69;24.0;7800.0;6169.0;1273.0;1.5;481.0;20.0;33.0;0.2,1500.0,0.33,525.0,1.0,410.0;-322000.0,644000.0;1;5200.0,13600.0,14100.0;0.0;0;28.0,-24.0,28.5,-22.0
jaguar_gr1;16.95;8.69;24.0;7500.0;6169.0;1273.0;1.5;481.0;20.0;33.0;0.2,1500.0,0.33,525.0,1.0,410.0;-322000.0,644000.0;1;5200.0,13600.0,14100.0;0.0;0;28.0,-24.0,28.5,-22.0
jaguar_gr1a;16.95;8.69;24.0;7540.0;6169.0;1273.0;1.5;481.0;20.0;33.0;0.2,1500.0,0.33,525.0,1.0,410.0;-322000.0,644000.0;1;5200.0,13600.0,14100.0;0.0;0;28.0,-24.0,28.5,-22.0
jaguar_is;16.95;8.69;24.0;7500.0;6169.0;1273.0;1.5;481.0;20.0;33.0;0.2,1500.0,0.33,525.0,1.0,410.0;-322000.0,644000.0;1;5200.0,13600.0,14100.0;0.0;0;28.0,-24.0,28.5,-22.0
javelin_fmk9;17.15;15.85;85.98;14250.0;3192.0;1041.0;1.1;407.0;20.0;33.0;0.2,540.0,1.0,370.0;-410000.0,750000.0;1;2500.0,8000.0,9000.0;0.0;0;22.0,-20.0,22.0,-20.0
jf_17;14.1;9.4;24.36;6590.0;4757.0;1430.0;1.76;500.0;0;33.0;0.1,926.0,1.0,450.4;-266000.0,532000.0;1;5500.0,8350.0,8950.0;0.0;0;27.0,-18.0,27.0,-18.0
jh_7;21.03;12.71;51.9;15050.0;9912.0;1331.0;1.95;450.0;20.0;33.0;0.1,750.0,1.0,450.0;-540000.0,1240000.0;1;5000.0,12500.0,15000.0;0.0;0;26.0,-22.0,28.0,-24.0
jh_7a;21.03;12.71;51.9;14650.0;9912.0;1331.0;1.95;450.0;20.0;33.0;0.1,750.0,1.0,450.0;-540000.0,1240000.0;1;5000.0,12500.0,15000.0;0.0;0;26.0,-22.0,28.0,-24.0
jh_7a2;21.03;12.71;51.9;14650.0;9912.0;1331.0;1.95;450.0;20.0;33.0;0.1,750.0,1.0,450.0;-540000.0,1240000.0;1;5000.0,12500.0,15000.0;0.0;0;26.0,-22.0,28.0,-24.0
ju-188a-2;14.958;22.0;56.0;10408.0;1220.0;675.0;0.75;310.0;0;33.0;0.1,480.0,1.0,280.0;-577526.0,770035.0;2;1354.0,3250.0,3650.0;0.0;0;17.0,-11.8,16.5,-15.0
ju-288c;18.13;23.0;64.6;14429.0;3226.4;675.0;0.8;310.0;20.0;33.0;0.1,480.0,1.0,280.0;-577526.0,770035.0;2;500.0,2800.0,3150.0;0.0;0;17.0,-11.8,16.5,-15.0
ju-388j;16.14;22.08;49.74;10936.0;1738.0;675.0;0.73;310.0;20.0;33.0;0.1,480.0,1.0,280.0;-397725.0,645264.0;2;400.0,2650.0,3000.0;0.0;0;18.0,-16.0,16.0,-14.0
ju-52;17.875;29.0;108.0;6600.0;1730.0;530.0;0.61;530.0;20.0;33.0;0.1,386.0,1.0,241.0;-120000.0,230000.0;1;500.0,2049.0,2600.0;0.0;0;14.5,-12.0,14.0,-13.0
ju-87b-2;10.83;;;2929.0;579.0;680.0;;680.0;0;33.0;0.1,520.4,1.0,320.4;;1;420.0,2400.0,3000.0;0.0;0;
ju-87d-3;10.83;;;4001.0;578.0;730.0;;800.0;0;33.0;0.1,500.0,1.0,320.0;;1;600.0,2600.0,2850.0;0.0;0;
ju-87d-5;10.83;;;3947.0;578.0;730.0;;800.0;0;33.0;0.1,500.0,1.0,320.0;;1;600.0,2600.0,2850.0;0.0;0;
ju-87g_1;10.83;;;5130.0;578.0;730.0;;800.0;0;33.0;0.1,500.0,1.0,320.0;;1;600.0,2600.0,2850.0;0.0;0;
ju-87g_2;10.83;;;5168.0;578.0;730.0;;800.0;0;33.0;0.1,500.0,1.0,320.0;;1;600.0,2600.0,2850.0;0.0;0;
ju-87r-2;10.83;;;2700.0;579.0;;;680.0;0;33.0;0.1,520.4,1.0,320.4;;;;0.0;0;
ju-88a-1;14.359;18.25;52.3;6634.0;1220.0;675.0;0.68;310.0;20.0;33.0;0.1,480.0,1.0,280.0;-397725.0,417725.0;2;500.0,2400.0,2700.0;0.0;0;17.0,-16.0,16.5,-15.3
ju-88a-4;14.359;18.25;54.7;9065.91;1220.0;675.0;0.68;310.0;20.0;33.0;0.1,480.0,1.0,280.0;-397725.0,417725.0;2;500.0,2600.0,3000.0;0.0;0;17.0,-16.0,16.5,-15.3
ju-88c-6;14.359;18.25;54.7;9633.0;1226.4;675.0;0.68;310.0;20.0;33.0;0.1,480.0,1.0,280.0;-397725.0,645264.0;2;500.0,2600.0,3000.0;0.0;0;17.0,-16.0,16.5,-15.3
ka_29;14.2;;;8050.0;2560.0;310.0;;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;;1;7000.0,15000.0,20000.0;0.0;0;
ka_50;14.2;;;7920.0;1490.0;310.0;;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;;1;7000.0,15000.0,20000.0;0.0;0;
ka_52;14.2;;;8320.0;1490.0;310.0;;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;;1;7000.0,15000.0,20000.0;0.0;0;
kfir_c10_colombia;15.01;8.22;34.4;7285.0;3285.0;1460.0;2.5;500.0;0;33.0;0.2,1300.0,0.33,389.0,1.0,389.0;-240000.0,570000.0;1;3000.0,7650.0,10000.0;0.0;0;35.0,-27.0,36.0,-27.0
kfir_c2;15.01;8.22;34.4;7270.0;3285.0;1460.0;2.5;500.0;0;33.0;0.2,1300.0,0.33,389.0,1.0,389.0;-240000.0,570000.0;1;3000.0,7650.0,10000.0;0.0;0;35.0,-27.0,36.0,-27.0
kfir_c7;15.01;8.22;34.4;7285.0;3285.0;1460.0;2.5;500.0;0;33.0;0.2,1300.0,0.33,389.0,1.0,389.0;-240000.0,570000.0;1;3000.0,7650.0,10000.0;0.0;0;35.0,-27.0,36.0,-27.0
kfir_canard;15.01;8.22;34.4;7200.0;3285.0;1460.0;2.5;500.0;0;33.0;0.2,1300.0,0.33,389.0,1.0,389.0;-240000.0,570000.0;1;3000.0,7650.0,10000.0;0.0;0;32.0,-27.0,32.0,-27.0
ki-27_otsu;7.529;;;1186.0;238.9;;;550.0;0;33.0;0.1,350.0,1.0,220.0;;;;0.0;0;
ki-45_ko;10.6;15.07;32.2;4051.0;1052.0;712.5;0.73;350.0;5.0;13.0;0.1,450.0,1.0,290.0;-184232.0,286583.0;2;100.0,2700.0,2850.0;0.0;0;17.5,-12.0,17.0,-12.0
ki-45_tei;10.6;15.07;32.2;4051.0;1052.0;712.5;0.73;350.0;5.0;13.0;0.1,450.0,1.0,290.0;-184232.0,286583.0;2;100.0,2700.0,2850.0;0.0;0;17.5,-12.0,17.0,-12.0
ki-49_1;16.808;20.0;69.05;6370.0;2448.0;580.0;0.7;260.0;20.0;33.0;0.1,450.0,0.5,300.0,1.0,240.0;-154923.0,219692.0;2;100.0,2500.0,2650.0;0.0;0;
ki-49_2a;16.808;20.0;69.05;6759.0;2448.0;580.0;0.7;300.0;20.0;33.0;0.1,450.0,1.0,250.0;-154923.0,219692.0;2;600.0,2650.0,2700.0;0.0;0;
ki-49_2b;16.808;20.0;69.05;6759.0;2448.0;580.0;0.7;300.0;20.0;33.0;0.1,450.0,1.0,250.0;-154923.0,219692.0;2;600.0,2650.0,2700.0;0.0;0;
ki-83;12.5;;;6062.0;2090.0;;;310.0;20.0;33.0;0.1,560.0,0.5,420.0;;;;170.0;0;
ki-96;11.45;15.7;34.0;4591.0;928.0;762.0;0.79;310.0;20.0;33.0;0.1,460.0,1.0,260.0;-214196.0,264196.0;2;400.0,2600.0,2850.0;200.0;0;17.0,-13.75,16.0,-12.0
ki_100_2;8.74;12.0;20.0;2873.5;483.75;850.0;0.75;250.0;20.0;33.0;0.1,300.0,1.0,230.0;-119497.0,192330.0;1;500.0,2600.0,3000.0;132.0;0;17.0,-14.0,15.1,-17.0
ki_100_early;8.74;12.0;20.0;2700.0;483.75;850.0;0.75;250.0;20.0;33.0;0.1,300.0,1.0,230.0;-119497.0,190330.0;1;500.0,2600.0,3000.0;132.0;0;17.0,-14.0,15.1,-17.0
ki_102_otsu;11.45;15.7;34.0;5547.0;1140.0;762.0;0.79;310.0;20.0;33.0;0.1,460.0,1.0,260.0;-232505.0,304045.0;2;400.0,2600.0,2850.0;200.0;0;17.0,-13.75,16.0,-12.0
ki_108;13.05;17.3;39.8;5880.0;1140.0;762.0;0.79;310.0;20.0;33.0;0.1,460.0,1.0,260.0;-275772.0,367696.0;2;450.0,2600.0,2900.0;200.0;0;18.0,-13.75,17.5,-13.0
ki_109;18.7;;;8559.0;1570.0;;;300.0;20.0;33.0;0.1,450.0,1.0,250.0;;;;0.0;0;
ki_10_1;7.2;12.48;20.0;1335.0;238.0;600.0;0.75;560.0;0;33.0;0.1,520.4,1.0,320.4;-51200.0,93800.0;1;400.0,2350.0,2600.0;0.0;0;22.0,-14.0,21.0,-14.0
ki_10_2;7.72;12.82;24.39;1385.0;238.0;600.0;0.75;560.0;0;33.0;0.1,520.4,1.0,320.4;-51200.0,93800.0;1;400.0,2350.0,2600.0;0.0;0;22.0,-14.0,21.0,-14.0
ki_21_1hei;16.0;;;4250.5;2130.0;;;380.0;20.0;33.0;0.1,450.0,1.0,250.0;;;;0.0;0;
ki_21_1ko;16.0;;;4250.5;2130.0;;;380.0;20.0;33.0;0.1,450.0,1.0,250.0;;;;0.0;0;
ki_32;11.64;15.0;40.84;2679.0;460.0;600.0;0.7;600.0;20.0;33.0;0.1,600.0,1.0,280.0;-148176.0,197568.0;1;400.0,2000.0,2600.0;0.0;0;18.0,-13.0,17.0,-14.5
ki_43_1;8.92;11.43;22.0;1687.0;407.0;630.0;0.65;300.0;20.0;33.0;0.1,450.0,0.4,350.0,1.0,250.0;-55944.2,109907.0;1;600.0,2700.0,3200.0;0.0;0;15.6,-12.2,15.0,-12.0
ki_43_2;8.92;10.84;21.68;1890.0;385.4;661.0;0.65;300.0;20.0;33.0;0.1,400.0,0.4,350.0,1.0,250.0;-95182.5,126910.0;1;400.0,2800.0,3200.0;0.0;0;15.6,-14.2,15.0,-14.0
ki_43_3_ko;8.92;10.84;21.68;2000.0;396.0;661.0;0.65;330.0;20.0;33.0;0.1,500.0,1.0,300.0;-100144.0,133525.0;1;400.0,2800.0,2850.0;110.0;0;15.6,-14.2,15.0,-14.0
ki_43_3_otsu;8.92;10.84;21.68;1934.0;525.0;661.0;0.65;330.0;20.0;33.0;0.1,400.0,0.5,350.0,1.0,250.0;-100144.0,133525.0;1;400.0,2800.0,2850.0;126.0;0;15.6,-14.2,15.0,-14.0
ki_44_1;8.85;;;2024.0;378.75;850.0;;250.0;20.0;33.0;0.1,450.0,0.4,400.0,1.0,250.0;;1;400.0,2500.0,2600.0;0.0;0;
ki_44_2_hei;8.85;;;2099.0;378.75;850.0;;250.0;20.0;33.0;0.1,450.0,0.4,400.0,1.0,250.0;;1;400.0,2650.0,3000.0;110.0;0;
ki_44_2_otsu;8.85;;;2015.0;378.75;850.0;;250.0;20.0;33.0;0.1,450.0,0.4,400.0,1.0,250.0;;1;400.0,2650.0,3000.0;110.0;0;
ki_48_2_otsu;12.75;17.45;40.0;4241.0;1431.53;650.0;0.67;300.0;20.0;33.0;0.1,450.0,1.0,250.0;-102000.0,306000.0;2;400.0,2800.0,3200.0;0.0;0;16.0,-11.0,15.0,-12.0
ki_61_1a_hei;8.74;12.0;20.0;2566.0;414.503;850.0;0.75;250.0;20.0;33.0;0.1,300.0,1.0,230.0;-119497.0,169330.0;1;400.0,2500.0,2700.0;0.0;0;17.0,-14.0,15.1,-17.0
ki_61_1a_ko;8.74;12.0;20.0;2377.0;585.0;850.0;0.75;250.0;20.0;33.0;0.1,300.0,1.0,230.0;-119497.0,169330.0;1;400.0,2500.0,2700.0;0.0;0;17.0,-14.0,15.1,-17.0
ki_61_1a_otsu;8.74;12.0;20.0;2530.0;414.503;850.0;0.75;250.0;20.0;33.0;0.1,300.0,1.0,230.0;-119497.0,159330.0;1;400.0,2500.0,2700.0;0.0;0;17.0,-14.0,15.1,-17.0
ki_61_1a_tei;8.74;12.0;20.0;2827.12;483.75;850.0;0.75;250.0;20.0;33.0;0.1,300.0,1.0,230.0;-119497.0,189330.0;1;400.0,2500.0,2700.0;0.0;0;17.0,-14.0,15.1,-17.0
ki_61_2_early;8.74;12.0;20.0;3162.0;483.75;850.0;0.75;330.0;20.0;33.0;0.1,300.0,1.0,230.0;-119497.0,194281.0;1;400.0,2750.0,3000.0;0.0;0;17.0,-14.0,15.1,-17.0
ki_67_1_ko;18.7;;;8400.0;3630.0;;;300.0;20.0;33.0;0.1,450.0,1.0,250.0;;;;0.0;0;
ki_67_1_otsu;18.7;;;8400.0;3630.0;;;300.0;20.0;33.0;0.1,450.0,1.0,250.0;;;;0.0;0;
ki_84_hei;9.74;;;2845.0;407.11;;;270.0;20.0;33.0;0.1,500.0,0.5,380.0,1.0,280.0;;;;132.0;0;
ki_84_ko;9.74;;;2845.0;407.11;;;270.0;20.0;33.0;0.1,500.0,0.5,380.0,1.0,280.0;;;;132.0;0;
ki_84_otsu;9.74;;;2845.0;407.11;;;270.0;20.0;33.0;0.1,500.0,0.5,380.0,1.0,280.0;;;;132.0;0;
ki_87;11.3;;;4562.0;607.0;;;320.0;20.0;33.0;[0.1, 480.0],[0.1, 400.0],1.0,280.0;;;;200.0;0;
ki_93_1_ko;14.215;19.0;55.75;8434.0;1580.0;762.0;0.79;310.0;20.0;33.0;0.1,460.0,1.0,260.0;-275772.0,537696.0;1;450.0,2600.0,2900.0;200.0;0;18.0,-13.75,17.5,-13.0
ki_94_2;12.0;;;5046.0;866.0;;;280.0;20.0;33.0;0.1,680.0,0.3,480.0,1.0,280.0;;;;260.0;0;
kitsuka;9.25;;;2440.0;526.0;;;380.0;20.0;33.0;0.1,580.0,1.0,380.0;;;;0.0;0;
kor_1;8.875;11.0;31.8;1800.0;619.0;400.0;0.6;400.0;20.0;33.0;0.1,520.4,1.0,320.4;-97020.0,97020.0;1;600.0,2200.0,2500.0;0.0;0;18.0,-15.0,17.0,-15.0
kor_2;10.5;12.0;25.5;2136.0;400.0;505.0;0.6;450.0;0;33.0;0.1,520.4,1.0,320.4;-83000.0,166600.0;1;650.0,2200.0,2350.0;0.0;0;17.0,-14.5,16.5,-13.0
l_39za;12.13;9.12;18.78;3395.0;1100.0;955.0;0.85;330.0;0;33.0;0.1,500.0,0.33,340.0,1.0,305.0;-125000.0,247000.0;1;9900.0,17620.0,18000.0;0.0;0;19.5,-14.0,18.5,-17.0
l_39za_art_thailand;12.13;9.12;18.78;3395.0;1100.0;955.0;0.85;330.0;0;33.0;0.1,500.0,0.33,340.0,1.0,305.0;-125000.0,247000.0;1;9900.0,17620.0,18000.0;0.0;0;19.5,-14.0,18.5,-17.0
la-11;8.46;9.8;17.717;2981.0;544.0;850.0;0.8;320.0;20.0;33.0;0.1,480.0,0.5,400.0,1.0,290.0;-135000.0,216000.0;1;400.0,2500.0,3197.99;0.0;0;18.0,-15.0,16.0,-16.0
la-15;9.563;8.83;16.2;2790.0;900.0;945.0;0.94;450.0;0;33.0;0.1,520.4,1.0,320.4;-110300.0,227724.0;1;8000.0,14700.0,15500.0;0.0;0;16.2,-13.0,14.5,-12.5
la-5_type37_early;8.81;9.8;17.62;2718.92;345.0;735.0;0.77;340.0;20.0;33.0;0.1,450.0,1.0,280.0;-209247.0,209247.0;1;400.0,2400.0,2600.0;0.0;0;16.5,-16.0,16.0,-16.0
la-5f_type_39;8.81;9.8;17.62;2741.92;345.0;735.0;0.77;310.0;20.0;33.0;0.1,470.0,1.0,270.0;-209247.0,209247.0;1;400.0,2400.0,2600.0;0.0;0;16.5,-16.0,16.0,-16.0
la-5fn;8.81;9.8;17.62;2879.96;334.0;735.0;0.77;310.0;20.0;33.0;0.1,470.0,1.0,270.0;-209247.0,209247.0;1;400.0,2500.0,3197.99;0.0;0;16.5,-16.0,16.0,-16.0
la-7;8.81;;;2780.5;330.0;;;320.0;20.0;33.0;0.1,530.0,1.0,300.0;;;;0.0;0;
la-7b-20;8.81;;;2838.0;303.0;;;320.0;20.0;33.0;0.1,530.0,1.0,300.0;;;;0.0;0;
la-9;8.46;;;2727.0;503.7;;;320.0;20.0;33.0;0.1,520.0,0.5,400.0,1.0,290.0;;;;0.0;0;
la_174;9.563;8.83;16.16;2671.0;900.0;945.0;0.94;450.0;0;33.0;0.1,520.4,1.0,320.4;-110300.0,227724.0;1;8000.0,14700.0,15500.0;0.0;0;16.2,-13.0,14.5,-12.5
la_200_toriy;16.35;;;7700.0;2554.0;;;450.0;20.0;33.0;0.1,650.0,1.0,450.0;;;;0.0;0;
lagg-3-1;8.81;;;2644.0;;;;;20.0;33.0;;;;;0.0;0;
lagg-3-11;8.844;9.8;17.62;2781.0;211.0;700.0;0.8;350.0;20.0;33.0;0.1,460.0,1.0,280.0;-137327.0,183103.0;1;500.0,2700.0,3000.0;0.0;0;17.0,-12.0,15.3,-10.0
lagg-3-23;8.844;9.8;17.62;2840.0;211.0;700.0;0.8;350.0;20.0;33.0;0.1,460.0,1.0,280.0;-137327.0,183103.0;1;500.0,2700.0,3000.0;0.0;0;17.0,-12.0,15.3,-10.0
lagg-3-29;8.81;;;2644.0;;;;;20.0;33.0;;;;;0.0;0;
lagg-3-34;8.844;9.8;17.62;2838.0;211.0;700.0;0.8;450.0;20.0;33.0;0.1,460.0,1.0,280.0;-137327.0,183103.0;1;500.0,2700.0,3000.0;0.0;0;17.0,-12.0,15.3,-10.0
lagg-3-35;8.844;9.8;17.62;2640.0;211.0;700.0;0.8;450.0;20.0;33.0;0.1,460.0,1.0,280.0;-139356.0,185808.0;1;500.0,2700.0,3000.0;0.0;0;17.0,-12.0,15.3,-10.0
lagg-3-4;8.844;9.8;17.62;2838.0;350.0;700.0;0.8;350.0;20.0;33.0;0.1,460.0,1.0,280.0;-137327.0,183103.0;1;500.0,2700.0,3000.0;0.0;0;15.8,-14.0,14.3,-10.0
lagg-3-66;8.844;9.8;17.62;2490.0;211.0;700.0;0.8;450.0;20.0;33.0;0.1,460.0,1.0,280.0;-139356.0,185808.0;1;500.0,2700.0,3000.0;0.0;0;17.0,-12.0,15.3,-10.0
lagg-3-8;8.844;9.8;17.62;2890.0;350.0;700.0;0.8;350.0;20.0;33.0;0.1,460.0,1.0,280.0;-137327.0,183103.0;1;500.0,2700.0,3000.0;0.0;0;17.0,-12.0,15.3,-10.0
lagg-i-301;8.844;9.8;17.62;2834.0;275.444;700.0;0.8;350.0;20.0;33.0;0.1,460.0,1.0,280.0;-137327.0,183103.0;1;500.0,2700.0,3000.0;0.0;0;17.0,-12.0,15.3,-10.0
lagg_3_8;8.81;;;2822.0;410.5;;;450.0;20.0;33.0;0.1,520.4,1.0,320.4;;;;0.0;0;
lagg_gu-37;8.81;;;2644.0;;;;;20.0;33.0;;;;;0.0;0;
lancaster_mk1;21.1836;31.0896;111.948;17876.0;7050.0;608.0;0.63;338.0;20.0;33.0;0.1,440.0,0.5,338.0,1.0,282.0;-420100.0,630100.0;1;450.0,3001.0,3150.0;0.0;0;16.0,-15.5,14.5,-13.0
lancaster_mk3;21.1836;31.0896;111.948;17897.0;7050.0;608.0;0.63;338.0;20.0;33.0;0.1,440.0,0.5,338.0,1.0,282.0;-420100.0,630100.0;1;450.0,3001.0,3150.0;0.0;0;16.0,-15.5,14.5,-13.0
